self, opp, fightsavoided
0, 1, 7
5, 4, 6
8, 1, 6
8, 3, 8
1, 5, 8
3, 5, 1
2, 1, 11
8, 4, 5
0, 7, 5
1, 4, 4
2, 4, 9
8, 2, 0
9, 5, 4
7, 9, 6
7, 4, 6
9, 8, 9
3, 7, 5
2, 7, 3
0, 6, 13
0, 3, 4
4, 8, 7
2, 8, 3
0, 8, 7
5, 0, 0
4, 6, 2
2, 6, 13
1, 9, 7
3, 9, 4
3, 2, 0
6, 7, 6
9, 6, 7
8, 7, 9
6, 3, 5
3, 1, 2
2, 3, 4
7, 1, 5
6, 9, 6
5, 1, 10
1, 7, 5
7, 3, 1
0, 5, 5
9, 3, 8
6, 0, 0
5, 6, 3
6, 1, 8
2, 9, 4
2, 0, 11
4, 7, 13
5, 8, 4
1, 6, 9
8, 0, 0
4, 2, 0
9, 4, 5
4, 1, 5
0, 9, 0
4, 9, 7
7, 6, 5
4, 0, 0
6, 2, 0
9, 1, 5
6, 5, 4
7, 2, 0
0, 4, 11
1, 3, 10
0, 2, 3
1, 0, 1
9, 0, 0
7, 0, 1
5, 2, 0
3, 8, 4
1, 2, 0
2, 5, 5
7, 5, 9
3, 0, 0
3, 6, 5
8, 6, 2
8, 9, 10
5, 7, 5
4, 3, 9
6, 8, 2
4, 5, 13
1, 8, 4
5, 9, 3
5, 3, 10
9, 2, 0
8, 5, 4
3, 4, 7
7, 8, 6
9, 7, 5
6, 4, 2
