winner, loser, victorycount
9, 7, 2
8, 1, 0
7, 9, 3
3, 9, 10
9, 4, 0
4, 5, 0
6, 2, 9
2, 3, 0
9, 5, 0
4, 9, 7
3, 2, 16
3, 7, 9
3, 4, 14
4, 3, 0
0, 9, 1
0, 1, 0
1, 5, 0
3, 1, 15
7, 3, 0
0, 6, 0
8, 3, 0
4, 8, 7
2, 6, 0
5, 8, 16
6, 0, 7
1, 2, 9
8, 0, 1
2, 9, 4
9, 8, 2
7, 4, 0
2, 8, 1
0, 8, 1
4, 7, 5
1, 7, 10
2, 4, 0
3, 0, 5
1, 9, 7
5, 2, 13
3, 8, 4
6, 5, 0
6, 9, 6
6, 8, 4
2, 5, 0
5, 7, 16
8, 6, 0
7, 8, 1
0, 3, 0
8, 9, 1
2, 1, 0
3, 6, 14
8, 2, 2
3, 5, 0
8, 5, 0
7, 5, 0
2, 7, 2
2, 0, 4
1, 0, 3
6, 3, 0
5, 4, 21
1, 6, 4
0, 7, 4
1, 4, 13
6, 7, 3
9, 0, 2
4, 1, 0
9, 3, 0
0, 2, 2
4, 0, 7
0, 5, 0
5, 1, 27
4, 6, 4
8, 7, 2
9, 6, 0
5, 9, 18
5, 0, 23
7, 1, 0
8, 4, 0
5, 3, 38
7, 2, 3
9, 1, 0
9, 2, 4
7, 6, 0
1, 3, 0
4, 2, 7
6, 4, 1
7, 0, 4
1, 8, 11
5, 6, 21
6, 1, 0
0, 4, 0
