winner, loser, victorycount
6, 4, 2
4, 9, 0
2, 0, 0
8, 0, 5
6, 9, 0
7, 8, 9
0, 6, 1
0, 9, 0
5, 8, 5
4, 7, 0
7, 3, 0
2, 4, 4
6, 5, 0
6, 2, 0
4, 6, 2
5, 7, 0
1, 2, 6
2, 5, 0
8, 6, 2
9, 0, 14
9, 4, 12
7, 5, 6
1, 7, 0
9, 2, 11
8, 2, 0
4, 5, 0
3, 9, 18
3, 0, 18
4, 8, 0
8, 1, 0
9, 1, 21
4, 2, 0
2, 3, 0
5, 3, 0
5, 6, 12
3, 2, 18
0, 3, 0
4, 3, 0
0, 2, 0
4, 1, 0
8, 4, 3
9, 5, 20
0, 1, 0
3, 6, 20
5, 9, 0
2, 1, 0
8, 7, 0
1, 0, 6
0, 4, 1
9, 3, 19
1, 6, 4
2, 9, 0
1, 3, 0
3, 4, 9
2, 8, 5
5, 0, 6
9, 6, 7
2, 6, 4
0, 8, 6
3, 8, 14
1, 4, 4
7, 4, 11
8, 3, 0
7, 2, 11
7, 6, 4
0, 5, 0
5, 1, 14
3, 7, 17
7, 0, 8
6, 0, 5
1, 5, 0
5, 4, 6
0, 7, 0
7, 1, 11
9, 8, 8
9, 7, 21
1, 9, 0
2, 7, 0
8, 5, 0
4, 0, 3
3, 5, 18
6, 3, 0
7, 9, 0
1, 8, 3
3, 1, 6
8, 9, 0
6, 1, 0
5, 2, 5
6, 7, 0
6, 8, 5
