"","0","1","2","3","4","5","6","7","8","9"
"0",0,4,9,0,2,3,2,4,4,5
"1",11,0,7,13,3,9,0,2,3,6
"2",9,3,0,9,3,6,0,3,2,1
"3",7,6,2,0,3,1,3,6,0,0
"4",8,1,8,4,0,5,2,2,3,3
"5",17,5,5,8,11,0,1,4,7,3
"6",4,3,3,4,4,7,0,2,4,2
"7",16,4,2,7,13,7,4,0,2,3
"8",4,2,4,6,10,18,2,9,0,2
"9",10,4,6,10,5,9,0,8,2,0
