"","0","1","2","3","4","5","6","7","8","9"
"0",0,6,1,2,4,3,8,4,2,5
"1",7,0,11,6,3,6,6,7,6,5
"2",3,4,0,4,5,7,3,4,7,3
"3",5,4,8,0,4,4,5,3,1,6
"4",3,2,10,9,0,4,9,5,1,7
"5",7,3,3,4,2,0,8,3,2,7
"6",4,11,4,11,4,6,0,8,9,7
"7",4,3,5,4,6,3,4,0,4,1
"8",8,7,3,7,2,2,7,3,0,3
"9",8,4,8,10,6,5,2,4,4,0
