self, opp, fightsavoided
4, 1, 6
1, 3, 3
0, 7, 7
3, 0, 2
3, 4, 2
9, 8, 6
1, 6, 4
9, 2, 5
0, 2, 7
7, 3, 1
1, 8, 3
8, 9, 9
5, 0, 1
8, 3, 3
5, 6, 9
4, 3, 6
3, 2, 10
8, 5, 6
5, 2, 8
7, 4, 6
2, 3, 2
2, 5, 9
3, 6, 7
6, 8, 7
8, 0, 3
5, 9, 8
4, 7, 2
0, 8, 2
6, 2, 8
3, 8, 5
7, 9, 15
6, 5, 11
1, 7, 3
4, 5, 7
4, 8, 3
4, 9, 14
4, 0, 0
1, 9, 5
9, 4, 3
8, 2, 2
9, 7, 4
6, 3, 4
0, 3, 4
2, 1, 6
1, 4, 7
1, 5, 11
7, 5, 3
9, 1, 5
2, 6, 1
0, 1, 8
9, 5, 5
0, 5, 8
0, 4, 3
2, 8, 8
2, 0, 3
5, 8, 1
6, 1, 15
7, 1, 7
1, 2, 2
8, 1, 8
9, 0, 2
8, 6, 5
8, 4, 7
3, 7, 5
7, 2, 4
5, 3, 3
6, 7, 1
2, 9, 9
6, 9, 5
5, 7, 1
1, 0, 2
4, 2, 1
8, 7, 4
3, 9, 10
0, 9, 11
4, 6, 2
2, 4, 3
6, 4, 1
5, 4, 3
7, 0, 3
3, 1, 4
7, 8, 5
2, 7, 4
7, 6, 3
9, 3, 2
5, 1, 9
6, 0, 0
3, 5, 1
0, 6, 5
9, 6, 2
