self, opp, fightsavoided
6, 1, 6
9, 3, 6
6, 0, 5
6, 8, 2
6, 3, 7
5, 6, 6
1, 7, 8
0, 3, 8
9, 1, 6
0, 4, 1
7, 0, 8
9, 8, 2
5, 2, 9
0, 6, 6
3, 7, 3
7, 4, 0
3, 2, 5
6, 9, 3
8, 2, 6
2, 3, 2
3, 4, 0
5, 9, 9
8, 0, 7
9, 5, 1
5, 7, 4
0, 9, 5
2, 1, 1
5, 3, 6
0, 7, 4
8, 6, 3
4, 5, 0
1, 0, 13
1, 2, 10
9, 2, 4
7, 6, 9
2, 6, 10
4, 2, 6
3, 6, 13
1, 6, 7
2, 8, 4
2, 7, 7
1, 5, 4
7, 3, 3
1, 9, 6
6, 7, 9
9, 4, 1
9, 6, 4
2, 9, 2
2, 4, 3
5, 8, 2
0, 5, 2
7, 1, 4
4, 0, 11
5, 1, 7
8, 3, 4
3, 0, 10
7, 8, 1
3, 5, 3
8, 9, 12
2, 5, 10
4, 3, 2
8, 5, 4
7, 2, 7
2, 0, 9
8, 4, 5
4, 9, 11
7, 5, 2
9, 7, 8
1, 3, 1
0, 2, 0
1, 4, 2
0, 1, 1
8, 1, 5
4, 7, 9
4, 8, 4
7, 9, 2
0, 8, 1
3, 1, 3
6, 4, 1
3, 9, 6
3, 8, 4
5, 0, 2
4, 1, 2
5, 4, 1
6, 5, 1
8, 7, 9
6, 2, 8
4, 6, 11
1, 8, 5
9, 0, 4
