"","0","1","2","3","4","5","6","7","8","9"
"0",0,8,2,10,3,5,7,4,2,7
"1",4,0,6,9,1,6,8,5,2,7
"2",6,6,0,3,9,6,4,2,4,11
"3",3,4,3,0,7,4,10,2,3,2
"4",0,2,11,9,0,9,3,3,3,3
"5",3,5,5,11,7,0,6,7,6,6
"6",2,9,5,3,4,1,0,5,1,4
"7",3,6,3,4,5,3,6,0,5,3
"8",4,3,4,1,2,5,2,12,0,5
"9",5,11,8,3,8,2,10,4,5,0
