"","0","1","2","3","4","5","6","7","8","9"
"0",0,1,3,7,2,1,4,10,4,7
"1",9,0,1,4,7,4,7,12,4,5
"2",6,1,0,7,2,1,3,6,2,1
"3",3,2,5,0,1,5,4,9,1,3
"4",10,8,5,12,0,5,7,8,6,3
"5",5,2,10,5,8,0,9,6,5,4
"6",7,2,6,6,2,2,0,2,1,5
"7",4,2,6,10,3,1,4,0,0,6
"8",6,7,6,6,8,7,5,6,0,6
"9",3,5,13,4,4,2,7,12,2,0
