"","0","1","2","3","4","5","6","7","8","9"
"0",0,0,0,0,0,0,0,0,0,0
"1",8,0,7,3,5,1,5,7,8,5
"2",6,4,0,3,4,4,7,5,10,5
"3",5,7,21,0,6,3,7,15,8,7
"4",2,2,5,3,0,1,1,4,4,4
"5",5,8,10,6,5,0,9,5,5,4
"6",9,5,11,2,1,6,0,3,3,5
"7",5,1,6,5,8,7,6,0,5,6
"8",4,3,1,4,7,10,6,9,0,5
"9",9,2,8,2,3,7,6,7,4,0
