approaching, opponent, attackcount
2, 6, 10
7, 5, 3
3, 7, 2
3, 4, 0
1, 3, 2
4, 7, 4
7, 4, 2
7, 0, 4
8, 7, 2
9, 7, 5
6, 7, 3
0, 3, 2
1, 8, 3
4, 0, 2
7, 3, 1
3, 6, 6
9, 6, 11
5, 2, 1
2, 9, 8
5, 1, 5
9, 1, 13
7, 2, 8
9, 8, 9
5, 8, 4
8, 3, 6
1, 5, 6
2, 8, 3
3, 5, 2
8, 9, 8
6, 9, 8
5, 4, 4
5, 3, 5
1, 7, 9
4, 5, 5
0, 9, 9
5, 7, 3
9, 3, 3
3, 0, 2
9, 2, 6
0, 2, 3
4, 6, 4
2, 3, 2
8, 2, 6
4, 9, 7
6, 0, 7
2, 5, 2
5, 6, 10
8, 5, 5
0, 1, 3
8, 0, 4
0, 4, 3
0, 7, 2
3, 9, 7
6, 8, 9
3, 2, 1
4, 3, 5
6, 1, 12
4, 8, 3
2, 4, 0
7, 1, 10
8, 6, 6
9, 4, 4
3, 1, 6
8, 4, 3
2, 0, 2
9, 5, 6
1, 0, 5
7, 9, 6
6, 3, 6
0, 6, 3
0, 8, 8
7, 8, 1
7, 6, 5
8, 1, 7
4, 1, 4
1, 9, 10
5, 0, 2
4, 2, 2
0, 5, 3
2, 1, 10
1, 2, 4
9, 0, 7
6, 5, 7
1, 6, 11
6, 4, 4
3, 8, 6
6, 2, 3
2, 7, 5
5, 9, 7
1, 4, 3
