approaching, opponent, attackcount
3, 4, 2
2, 6, 3
9, 1, 5
9, 4, 7
9, 0, 5
7, 2, 3
2, 5, 1
7, 4, 2
9, 7, 4
3, 8, 3
6, 7, 6
8, 3, 2
7, 5, 5
0, 5, 6
2, 3, 5
1, 6, 6
8, 9, 6
6, 2, 8
9, 5, 3
1, 9, 8
5, 8, 1
6, 8, 4
4, 3, 5
8, 6, 12
0, 8, 4
2, 7, 2
6, 3, 4
3, 6, 10
0, 1, 12
1, 2, 1
5, 2, 7
1, 5, 3
1, 4, 10
8, 0, 5
2, 8, 3
1, 0, 6
3, 1, 7
5, 4, 3
2, 0, 5
6, 0, 1
3, 5, 8
7, 0, 3
7, 1, 5
0, 2, 6
8, 7, 3
5, 7, 7
8, 5, 3
4, 8, 6
6, 1, 15
9, 3, 1
3, 0, 6
4, 9, 2
7, 6, 10
5, 0, 8
4, 1, 7
1, 3, 0
5, 9, 4
4, 0, 4
0, 7, 4
9, 8, 5
7, 9, 4
7, 8, 2
0, 6, 5
6, 4, 4
7, 3, 6
9, 6, 4
2, 1, 13
5, 3, 9
9, 2, 4
8, 4, 1
6, 5, 4
5, 6, 5
3, 2, 1
4, 2, 5
3, 7, 5
0, 9, 5
3, 9, 4
8, 2, 1
8, 1, 8
4, 6, 7
0, 4, 5
1, 7, 7
2, 9, 2
6, 9, 1
4, 5, 6
0, 3, 4
4, 7, 11
5, 1, 9
2, 4, 2
1, 8, 4
