approaching, opponent, attackcount
7, 8, 8
7, 0, 2
6, 5, 5
6, 8, 4
4, 8, 4
0, 4, 2
4, 9, 4
6, 0, 4
2, 6, 14
6, 9, 5
0, 2, 10
8, 3, 4
1, 7, 1
8, 9, 8
3, 4, 1
1, 9, 6
4, 3, 0
1, 8, 5
9, 5, 5
2, 4, 1
5, 2, 10
7, 3, 1
2, 7, 9
2, 8, 19
8, 4, 2
3, 5, 5
9, 8, 11
4, 5, 1
8, 7, 3
2, 5, 6
0, 8, 4
3, 8, 5
3, 2, 13
4, 1, 4
6, 4, 6
1, 0, 7
1, 6, 2
5, 3, 2
9, 1, 2
2, 9, 12
9, 2, 5
9, 6, 9
8, 6, 2
5, 4, 1
5, 9, 4
8, 1, 5
7, 9, 3
6, 3, 4
1, 4, 0
4, 0, 4
5, 8, 3
2, 3, 16
1, 5, 3
1, 3, 4
5, 1, 5
4, 6, 3
9, 0, 5
8, 2, 11
7, 1, 3
5, 6, 4
0, 3, 3
6, 1, 3
3, 1, 3
8, 0, 6
0, 5, 3
5, 7, 1
5, 0, 2
7, 2, 11
0, 6, 4
2, 0, 17
3, 7, 1
0, 7, 6
0, 1, 4
9, 3, 2
3, 6, 2
9, 4, 5
1, 2, 5
9, 7, 4
0, 9, 4
7, 4, 5
3, 9, 2
4, 7, 1
4, 2, 7
7, 5, 2
6, 2, 10
3, 0, 6
2, 1, 10
7, 6, 2
6, 7, 4
8, 5, 4
