"","0","1","2","3","4","5","6","7","8","9"
"0",0,0,0,4,7,7,7,0,6,0
"1",11,0,17,10,10,9,10,6,10,6
"2",13,0,0,10,13,13,6,0,11,0
"3",0,0,0,0,4,0,0,0,0,0
"4",0,0,0,4,0,0,0,0,0,0
"5",0,0,0,11,6,0,0,0,0,0
"6",0,0,0,4,7,10,0,0,0,0
"7",6,0,12,8,10,8,9,0,12,0
"8",4,0,0,6,5,8,6,0,0,0
"9",19,9,14,12,12,13,15,16,14,0
