"","0","1","2","3","4","5","6","7","8","9"
"0",0,6,9,10,8,4,2,3,2,4
"1",10,0,3,5,4,3,3,3,6,1
"2",7,2,0,3,13,6,5,1,5,8
"3",1,5,2,0,1,6,5,2,7,6
"4",3,3,7,3,0,7,15,2,3,10
"5",1,4,4,5,2,0,4,1,3,2
"6",1,2,12,4,6,6,0,9,5,7
"7",3,3,0,10,5,8,7,0,8,6
"8",5,4,6,8,9,3,4,9,0,1
"9",5,2,5,9,6,7,5,4,7,0
