winner, loser, victorycount
1, 0, 8
9, 6, 9
5, 3, 3
1, 6, 11
1, 7, 3
0, 2, 10
2, 7, 6
6, 2, 13
8, 0, 1
8, 1, 4
7, 1, 5
8, 9, 2
5, 8, 3
0, 7, 3
3, 4, 3
2, 4, 3
1, 8, 3
6, 5, 5
4, 0, 6
1, 3, 1
8, 3, 4
3, 0, 0
8, 6, 7
9, 5, 6
0, 1, 6
6, 4, 7
5, 4, 9
0, 5, 5
6, 7, 4
5, 0, 4
7, 8, 1
2, 1, 3
8, 5, 2
4, 9, 4
3, 6, 1
2, 6, 4
9, 4, 8
3, 2, 7
9, 3, 4
0, 6, 9
9, 8, 1
5, 6, 3
1, 5, 6
2, 0, 3
2, 9, 0
2, 5, 5
8, 7, 7
3, 5, 8
9, 0, 5
1, 2, 7
7, 0, 8
7, 6, 9
0, 9, 2
7, 4, 7
6, 3, 3
6, 9, 4
2, 8, 3
9, 2, 8
5, 1, 6
0, 3, 4
6, 8, 6
0, 4, 4
8, 4, 5
0, 8, 3
3, 1, 7
7, 2, 13
2, 3, 5
3, 8, 1
8, 2, 7
1, 9, 7
4, 8, 6
4, 5, 4
3, 9, 7
6, 1, 6
7, 5, 3
9, 7, 4
6, 0, 3
4, 6, 6
7, 3, 2
9, 1, 6
7, 9, 5
4, 1, 4
4, 3, 3
1, 4, 4
4, 2, 3
5, 7, 2
3, 7, 5
5, 9, 9
4, 7, 5
5, 2, 9
