winner, loser, victorycount
2, 8, 30
5, 6, 0
0, 3, 9
5, 1, 0
1, 3, 7
1, 0, 0
4, 7, 6
1, 7, 4
0, 5, 5
0, 8, 0
2, 7, 20
4, 2, 0
5, 2, 0
0, 7, 8
7, 2, 0
7, 4, 0
6, 8, 0
9, 2, 0
6, 1, 5
8, 4, 6
9, 3, 4
6, 2, 0
4, 9, 0
2, 6, 24
9, 8, 0
5, 7, 2
7, 6, 0
4, 8, 0
7, 5, 1
0, 4, 6
6, 0, 0
6, 4, 9
0, 2, 0
2, 1, 15
8, 2, 0
9, 4, 9
1, 6, 0
0, 6, 8
8, 3, 9
5, 9, 0
7, 3, 1
5, 4, 0
4, 0, 0
7, 1, 0
2, 5, 16
7, 9, 0
8, 7, 11
5, 8, 0
5, 0, 0
3, 2, 0
4, 6, 0
2, 0, 27
3, 9, 0
3, 6, 0
3, 1, 0
8, 6, 6
2, 9, 17
4, 5, 2
8, 9, 19
9, 5, 9
9, 0, 4
6, 5, 9
5, 3, 5
9, 1, 8
3, 7, 1
2, 4, 8
2, 3, 29
3, 5, 2
6, 3, 6
1, 5, 8
3, 0, 0
9, 6, 14
1, 4, 4
8, 0, 10
7, 0, 0
4, 1, 0
3, 8, 0
6, 9, 0
0, 1, 11
0, 9, 5
8, 1, 10
6, 7, 6
4, 3, 1
1, 2, 0
8, 5, 7
3, 4, 0
1, 9, 0
7, 8, 0
1, 8, 0
9, 7, 7
