winner, loser, victorycount
9, 4, 0
3, 9, 1
2, 3, 0
4, 2, 7
4, 1, 0
4, 0, 5
5, 6, 4
4, 6, 4
6, 7, 10
6, 9, 5
7, 8, 5
6, 8, 16
2, 1, 0
3, 8, 5
8, 4, 0
1, 3, 7
3, 4, 0
6, 3, 14
8, 9, 0
8, 2, 3
0, 7, 3
1, 8, 12
7, 2, 5
1, 5, 12
2, 6, 0
2, 5, 0
6, 2, 11
7, 3, 11
5, 7, 5
2, 8, 1
9, 7, 0
4, 7, 2
7, 6, 6
0, 6, 1
8, 5, 0
5, 1, 0
3, 7, 0
6, 5, 5
4, 9, 9
8, 7, 0
5, 9, 7
8, 0, 0
6, 4, 7
3, 6, 0
3, 0, 0
0, 9, 10
7, 5, 7
1, 9, 13
0, 2, 11
1, 6, 21
5, 3, 17
0, 1, 0
6, 0, 5
2, 9, 0
5, 8, 4
9, 8, 11
0, 3, 10
7, 0, 4
5, 2, 8
3, 2, 6
0, 5, 8
2, 4, 0
1, 0, 18
4, 3, 7
4, 8, 7
8, 1, 0
9, 5, 0
9, 3, 4
0, 8, 9
1, 2, 14
3, 5, 0
9, 6, 0
0, 4, 4
6, 1, 0
7, 9, 8
5, 4, 6
8, 3, 0
4, 5, 3
7, 4, 11
7, 1, 0
9, 1, 0
1, 7, 12
2, 0, 0
3, 1, 0
9, 0, 0
1, 4, 17
9, 2, 6
5, 0, 6
2, 7, 0
8, 6, 0
