winner, loser, victorycount
6, 2, 0
8, 3, 14
5, 9, 0
4, 6, 0
6, 3, 8
2, 3, 9
9, 2, 0
1, 9, 10
7, 3, 0
0, 5, 5
8, 0, 4
0, 7, 8
7, 8, 0
1, 0, 0
0, 4, 10
3, 9, 1
3, 0, 0
9, 4, 3
4, 2, 0
1, 2, 0
2, 7, 8
7, 2, 0
9, 0, 0
6, 5, 8
0, 6, 3
5, 4, 0
1, 8, 0
9, 6, 0
1, 3, 11
5, 3, 0
9, 5, 11
6, 8, 5
6, 9, 23
2, 1, 13
1, 4, 11
7, 1, 0
4, 7, 9
8, 9, 9
7, 4, 0
8, 4, 13
4, 9, 6
3, 2, 0
1, 5, 6
0, 2, 0
4, 0, 0
4, 1, 0
3, 7, 9
5, 0, 0
0, 3, 10
5, 2, 0
2, 9, 7
4, 5, 3
8, 2, 0
7, 6, 0
6, 7, 6
8, 6, 6
2, 0, 20
3, 5, 6
7, 5, 0
8, 5, 7
0, 1, 12
9, 8, 0
8, 7, 6
1, 6, 0
3, 1, 0
2, 6, 15
6, 4, 11
1, 7, 5
9, 7, 7
7, 9, 0
2, 4, 11
4, 3, 2
7, 0, 0
5, 8, 0
6, 0, 6
0, 9, 4
8, 1, 20
5, 7, 9
5, 1, 0
3, 8, 0
2, 8, 10
4, 8, 0
3, 6, 0
2, 5, 9
6, 1, 22
9, 3, 6
0, 8, 12
5, 6, 0
3, 4, 1
9, 1, 0
