winner, loser, victorycount
5, 9, 11
2, 3, 16
6, 1, 9
6, 9, 4
5, 8, 5
7, 6, 11
2, 7, 4
0, 5, 2
9, 3, 8
2, 8, 15
4, 3, 0
5, 1, 4
7, 2, 5
2, 9, 8
9, 1, 3
6, 4, 11
3, 4, 10
8, 3, 1
2, 1, 6
3, 8, 3
2, 4, 12
9, 2, 3
8, 9, 4
4, 5, 0
3, 0, 0
1, 3, 7
3, 1, 4
7, 9, 5
5, 2, 4
6, 0, 11
6, 7, 4
7, 3, 9
7, 5, 0
5, 3, 15
5, 7, 7
3, 5, 3
0, 6, 3
8, 1, 3
6, 3, 14
8, 2, 1
1, 7, 6
9, 0, 6
6, 2, 6
8, 6, 3
3, 9, 3
5, 0, 11
0, 9, 5
5, 4, 6
1, 4, 7
0, 8, 0
3, 6, 1
0, 4, 8
7, 4, 5
2, 6, 5
4, 8, 0
3, 2, 4
0, 3, 5
1, 9, 5
7, 0, 11
8, 4, 4
0, 7, 2
2, 0, 7
9, 5, 1
3, 7, 0
9, 7, 1
1, 8, 7
4, 9, 2
1, 5, 4
2, 5, 6
6, 8, 15
8, 0, 2
1, 6, 8
9, 8, 8
8, 7, 1
4, 7, 0
9, 6, 3
5, 6, 3
4, 0, 0
8, 5, 3
4, 2, 0
4, 6, 1
1, 2, 3
0, 1, 2
4, 1, 0
0, 2, 4
7, 8, 7
1, 0, 7
6, 5, 5
9, 4, 1
7, 1, 1
