approaching, opponent, attackcount
4, 1, 2
3, 5, 7
0, 5, 9
3, 1, 11
6, 8, 12
6, 3, 6
5, 0, 4
5, 6, 3
8, 3, 0
0, 7, 3
0, 4, 8
5, 3, 1
3, 8, 13
3, 2, 3
2, 6, 5
5, 1, 3
7, 9, 3
5, 9, 0
6, 7, 4
1, 6, 1
3, 4, 10
0, 2, 2
4, 9, 2
3, 6, 4
9, 2, 5
9, 7, 2
9, 3, 3
5, 7, 2
9, 4, 8
1, 2, 5
7, 6, 4
7, 5, 19
1, 4, 3
8, 0, 4
9, 5, 0
8, 5, 2
6, 5, 9
4, 0, 3
2, 8, 12
9, 8, 1
2, 9, 7
8, 4, 7
7, 1, 4
6, 9, 0
2, 1, 10
3, 0, 8
0, 9, 5
7, 3, 4
2, 3, 6
2, 0, 6
4, 5, 3
8, 6, 3
9, 0, 5
1, 7, 3
8, 1, 4
8, 7, 3
1, 0, 2
7, 2, 2
4, 2, 3
6, 4, 16
7, 4, 4
1, 3, 3
1, 9, 2
3, 7, 4
6, 0, 3
4, 8, 5
8, 9, 1
0, 6, 2
4, 3, 3
8, 2, 3
2, 5, 13
0, 1, 7
2, 4, 11
7, 0, 6
0, 8, 10
7, 8, 17
3, 9, 7
9, 1, 6
4, 7, 1
2, 7, 3
4, 6, 2
1, 5, 6
6, 2, 1
0, 3, 2
9, 6, 2
5, 8, 4
5, 2, 1
5, 4, 4
1, 8, 2
6, 1, 16
