approaching, opponent, attackcount
1, 9, 6
3, 4, 1
4, 2, 5
4, 3, 18
9, 6, 4
1, 3, 5
0, 9, 3
1, 6, 6
0, 6, 5
7, 4, 2
3, 1, 1
9, 1, 3
1, 7, 2
6, 5, 1
5, 1, 5
7, 5, 3
4, 6, 11
8, 7, 3
6, 8, 1
0, 2, 4
9, 5, 2
5, 4, 4
9, 8, 4
8, 0, 16
7, 6, 4
6, 4, 2
4, 1, 9
2, 1, 3
5, 9, 9
7, 2, 5
6, 7, 2
8, 6, 13
5, 0, 2
4, 5, 3
2, 3, 7
4, 7, 4
0, 8, 7
0, 1, 5
2, 8, 2
7, 9, 11
8, 4, 4
9, 4, 3
8, 3, 11
3, 0, 6
2, 7, 1
7, 8, 7
6, 0, 4
2, 5, 1
2, 0, 3
9, 7, 2
3, 5, 1
3, 7, 0
4, 9, 6
3, 2, 0
5, 6, 11
5, 7, 5
0, 5, 2
6, 3, 3
5, 2, 4
9, 2, 3
7, 3, 16
2, 6, 2
5, 8, 3
1, 2, 4
3, 8, 2
4, 0, 18
0, 3, 8
7, 1, 6
3, 9, 4
8, 5, 3
5, 3, 4
6, 2, 5
0, 4, 2
8, 1, 1
4, 8, 2
8, 9, 8
2, 4, 5
6, 1, 3
3, 6, 8
7, 0, 13
1, 4, 3
1, 8, 2
1, 0, 4
0, 7, 3
9, 3, 8
8, 2, 16
9, 0, 4
1, 5, 3
2, 9, 6
6, 9, 4
