approaching, opponent, attackcount
7, 5, 15
1, 7, 3
1, 2, 7
2, 1, 3
9, 5, 4
1, 3, 3
8, 0, 3
0, 3, 4
5, 1, 3
8, 7, 1
1, 9, 6
2, 3, 2
3, 0, 7
2, 8, 8
8, 6, 5
3, 8, 15
2, 7, 4
3, 4, 4
0, 5, 13
2, 9, 3
5, 3, 1
4, 6, 16
3, 7, 3
0, 1, 3
8, 2, 3
1, 4, 2
6, 9, 3
9, 7, 4
9, 3, 2
6, 8, 3
0, 4, 6
6, 2, 2
2, 6, 4
2, 0, 2
5, 8, 4
4, 1, 5
0, 7, 1
5, 4, 4
5, 6, 5
3, 6, 10
7, 0, 4
1, 0, 2
8, 3, 2
4, 9, 5
6, 3, 0
9, 8, 7
7, 1, 1
4, 8, 8
8, 4, 4
9, 4, 3
4, 5, 9
7, 2, 8
6, 0, 1
0, 9, 10
0, 8, 13
1, 5, 4
4, 3, 2
4, 0, 6
9, 0, 0
0, 2, 12
9, 1, 2
6, 7, 2
7, 6, 8
5, 0, 1
2, 5, 6
0, 6, 15
8, 1, 2
1, 8, 10
8, 5, 3
3, 9, 10
3, 2, 5
9, 6, 2
3, 1, 2
5, 9, 3
7, 9, 6
8, 9, 3
2, 4, 2
3, 5, 7
6, 4, 1
4, 2, 8
6, 1, 5
9, 2, 7
7, 8, 14
6, 5, 2
5, 7, 3
7, 4, 2
4, 7, 4
7, 3, 4
5, 2, 4
1, 6, 10
