approaching, opponent, attackcount
7, 3, 8
2, 9, 3
9, 8, 5
2, 6, 8
6, 7, 11
4, 1, 5
2, 5, 4
0, 7, 3
8, 0, 9
9, 7, 9
8, 5, 11
6, 0, 14
8, 2, 4
9, 0, 9
7, 9, 0
3, 7, 4
5, 8, 1
6, 5, 16
6, 2, 6
5, 6, 4
7, 8, 4
1, 3, 3
0, 5, 3
9, 2, 7
8, 1, 8
5, 7, 1
1, 6, 3
9, 4, 7
7, 1, 3
3, 9, 1
4, 6, 4
7, 4, 3
7, 6, 2
4, 5, 7
3, 1, 3
3, 2, 3
5, 9, 4
6, 3, 17
1, 4, 4
6, 9, 5
8, 9, 0
2, 8, 7
4, 7, 5
1, 5, 7
1, 9, 2
0, 4, 1
1, 0, 5
2, 1, 2
5, 2, 4
3, 0, 8
1, 8, 5
3, 8, 0
0, 8, 2
4, 3, 2
8, 7, 6
4, 0, 3
6, 4, 3
7, 5, 9
6, 1, 7
4, 2, 4
3, 4, 1
0, 9, 3
1, 2, 1
7, 0, 3
2, 0, 6
4, 8, 4
9, 1, 4
4, 9, 6
8, 3, 11
8, 6, 4
9, 6, 4
2, 4, 5
1, 7, 8
8, 4, 3
7, 2, 5
9, 5, 11
0, 2, 2
0, 3, 8
5, 4, 4
2, 3, 9
5, 3, 6
9, 3, 12
3, 5, 1
0, 6, 0
2, 7, 7
5, 1, 5
6, 8, 3
0, 1, 0
5, 0, 3
3, 6, 3
