approaching, opponent, attackcount
3, 7, 5
1, 0, 9
9, 6, 4
0, 7, 9
5, 3, 6
7, 2, 10
0, 3, 7
7, 5, 7
0, 4, 6
1, 7, 10
9, 0, 2
8, 0, 6
4, 0, 3
6, 3, 5
6, 9, 11
9, 3, 2
7, 8, 6
1, 5, 6
5, 2, 4
5, 9, 3
2, 1, 9
0, 6, 9
3, 6, 2
8, 6, 1
5, 8, 1
3, 9, 4
5, 6, 3
9, 7, 5
3, 0, 2
1, 8, 7
9, 1, 6
7, 3, 8
8, 5, 3
8, 9, 5
1, 3, 7
5, 1, 1
3, 2, 0
2, 5, 1
7, 9, 10
2, 7, 0
7, 6, 7
5, 0, 2
9, 8, 3
0, 8, 7
8, 2, 2
4, 8, 4
7, 1, 12
6, 8, 7
6, 7, 4
5, 7, 3
1, 6, 8
3, 5, 4
4, 5, 10
4, 3, 1
2, 8, 3
9, 4, 2
4, 7, 4
2, 4, 2
4, 2, 11
1, 2, 4
2, 3, 3
9, 5, 4
9, 2, 7
0, 5, 6
3, 4, 4
6, 5, 4
8, 7, 3
4, 9, 6
6, 1, 6
1, 4, 9
2, 6, 2
6, 4, 8
6, 0, 5
1, 9, 3
3, 8, 1
4, 1, 8
2, 9, 3
4, 6, 8
0, 2, 10
8, 1, 1
2, 0, 5
0, 9, 5
8, 3, 2
5, 4, 2
0, 1, 7
7, 0, 4
6, 2, 7
7, 4, 8
8, 4, 3
3, 1, 1
