approaching, opponent, attackcount
0, 2, 6
8, 4, 9
7, 1, 4
6, 3, 0
1, 4, 4
9, 0, 3
9, 1, 1
3, 9, 3
3, 7, 4
1, 9, 3
7, 2, 5
8, 6, 8
6, 4, 2
2, 3, 3
6, 7, 1
8, 1, 12
9, 5, 2
2, 8, 1
2, 7, 2
7, 4, 4
5, 2, 2
5, 7, 4
8, 9, 6
1, 7, 6
9, 8, 3
6, 5, 8
6, 0, 5
4, 0, 11
1, 2, 4
2, 5, 3
7, 0, 6
7, 9, 3
9, 7, 5
3, 2, 5
4, 8, 10
6, 8, 8
6, 1, 6
2, 4, 3
4, 2, 14
1, 5, 7
7, 6, 0
8, 7, 12
0, 7, 4
5, 9, 3
3, 0, 5
3, 8, 8
4, 3, 11
2, 9, 6
1, 8, 6
0, 1, 6
1, 3, 5
4, 6, 10
0, 6, 3
5, 3, 1
0, 8, 8
8, 3, 8
0, 4, 3
2, 0, 5
9, 4, 6
4, 9, 16
8, 2, 4
2, 1, 7
8, 0, 8
4, 1, 8
0, 9, 5
4, 7, 10
5, 0, 5
4, 5, 14
0, 3, 4
1, 6, 6
3, 6, 4
5, 8, 2
0, 5, 4
9, 6, 5
5, 1, 3
3, 1, 1
3, 5, 2
1, 0, 3
2, 6, 3
5, 4, 1
7, 5, 1
5, 6, 0
9, 3, 4
6, 9, 3
9, 2, 0
7, 8, 3
8, 5, 12
7, 3, 2
3, 4, 1
6, 2, 3
