approaching, opponent, attackcount
6, 2, 4
6, 9, 3
0, 6, 5
6, 0, 4
1, 7, 1
4, 1, 6
8, 0, 4
0, 1, 3
0, 2, 5
6, 4, 3
4, 7, 2
6, 5, 4
9, 5, 5
2, 4, 8
8, 4, 4
3, 7, 6
8, 5, 5
5, 6, 1
1, 3, 2
0, 3, 1
1, 4, 4
1, 2, 7
5, 1, 2
3, 2, 14
8, 6, 4
9, 3, 5
8, 3, 3
2, 7, 5
0, 9, 3
5, 4, 4
4, 5, 1
4, 8, 1
4, 0, 3
5, 0, 2
7, 1, 11
7, 6, 8
9, 4, 9
1, 5, 3
6, 1, 3
6, 8, 6
9, 8, 7
9, 2, 4
4, 3, 2
7, 5, 10
3, 0, 6
3, 8, 6
4, 2, 6
2, 6, 4
9, 6, 13
3, 1, 7
0, 8, 1
7, 0, 13
5, 2, 3
9, 0, 11
1, 0, 2
2, 3, 6
1, 6, 3
7, 3, 8
8, 9, 4
8, 7, 3
6, 7, 2
2, 5, 10
0, 4, 0
5, 8, 1
5, 3, 5
7, 4, 8
0, 5, 2
4, 9, 2
7, 2, 9
8, 1, 7
1, 8, 1
9, 1, 7
0, 7, 4
3, 5, 9
4, 6, 1
2, 1, 3
1, 9, 4
2, 0, 5
9, 7, 8
7, 9, 3
5, 7, 1
3, 4, 9
6, 3, 1
3, 9, 12
2, 9, 8
7, 8, 7
3, 6, 7
8, 2, 13
2, 8, 3
5, 9, 5
