approaching, opponent, attackcount
4, 0, 4
6, 1, 4
1, 2, 7
7, 8, 4
3, 8, 2
3, 0, 5
3, 1, 5
0, 4, 3
9, 7, 3
9, 5, 3
5, 6, 5
1, 0, 11
7, 5, 5
5, 0, 4
5, 1, 3
4, 8, 5
9, 3, 4
1, 5, 4
8, 5, 6
9, 1, 8
2, 5, 5
4, 1, 5
4, 6, 5
8, 1, 8
5, 8, 5
6, 0, 1
4, 9, 3
6, 8, 4
5, 9, 5
2, 8, 7
6, 7, 6
1, 8, 9
2, 6, 7
6, 5, 4
2, 4, 7
8, 2, 14
6, 4, 7
8, 6, 6
7, 4, 3
8, 0, 4
3, 6, 7
1, 7, 3
8, 4, 10
6, 2, 4
1, 6, 8
7, 0, 1
8, 9, 11
9, 4, 0
4, 5, 1
0, 9, 4
9, 2, 4
0, 5, 3
0, 2, 3
3, 5, 7
7, 6, 5
7, 2, 3
1, 4, 1
5, 3, 4
5, 2, 7
3, 9, 5
3, 7, 9
0, 6, 4
6, 9, 8
5, 7, 3
2, 1, 5
7, 1, 0
6, 3, 6
2, 7, 8
3, 4, 2
9, 6, 1
0, 7, 1
3, 2, 3
5, 4, 1
2, 3, 4
9, 0, 8
8, 7, 8
4, 2, 6
9, 8, 5
0, 1, 4
4, 7, 6
7, 9, 5
0, 3, 5
2, 9, 5
4, 3, 2
2, 0, 6
1, 3, 5
7, 3, 11
0, 8, 7
1, 9, 7
8, 3, 4
