approaching, opponent, attackcount
9, 6, 3
0, 8, 3
8, 9, 8
1, 4, 3
4, 7, 8
0, 4, 2
0, 3, 1
8, 5, 10
3, 2, 5
3, 1, 1
6, 0, 2
5, 2, 6
1, 5, 5
1, 0, 6
7, 8, 11
8, 4, 5
2, 8, 8
2, 4, 5
2, 0, 3
4, 1, 3
4, 6, 1
2, 6, 0
2, 9, 4
5, 8, 7
7, 4, 11
2, 5, 2
7, 2, 7
9, 1, 1
2, 1, 5
6, 5, 3
7, 5, 4
1, 7, 6
5, 7, 5
4, 9, 12
1, 8, 1
3, 9, 6
4, 0, 3
7, 0, 7
4, 3, 4
6, 4, 2
6, 1, 4
9, 5, 5
8, 1, 7
9, 8, 3
7, 1, 8
0, 9, 6
3, 6, 5
2, 7, 4
5, 6, 5
7, 6, 16
0, 2, 4
0, 1, 3
5, 4, 6
9, 3, 7
3, 0, 1
5, 3, 1
3, 8, 4
6, 8, 2
8, 3, 8
9, 4, 8
7, 3, 12
5, 1, 8
2, 3, 4
8, 2, 6
8, 6, 5
9, 0, 8
6, 3, 4
9, 2, 2
5, 9, 5
0, 5, 3
5, 0, 2
6, 7, 5
3, 4, 9
6, 2, 2
0, 7, 2
3, 7, 9
8, 0, 4
0, 6, 3
1, 3, 5
6, 9, 0
8, 7, 5
1, 2, 3
1, 9, 5
7, 9, 8
1, 6, 1
3, 5, 5
9, 7, 8
4, 5, 7
4, 2, 6
4, 8, 8
