approaching, opponent, attackcount
7, 4, 3
0, 5, 16
8, 5, 0
6, 7, 8
5, 3, 4
4, 8, 3
1, 9, 2
6, 3, 3
3, 7, 6
5, 1, 5
4, 0, 5
1, 5, 5
4, 6, 3
7, 8, 4
0, 7, 14
2, 7, 4
0, 2, 4
8, 3, 2
5, 0, 10
4, 9, 7
8, 6, 3
8, 9, 2
5, 8, 6
7, 1, 7
6, 1, 0
2, 4, 3
6, 8, 4
8, 1, 2
6, 4, 2
1, 6, 3
3, 4, 2
1, 4, 1
3, 2, 2
5, 7, 8
4, 5, 5
1, 2, 5
4, 1, 3
2, 6, 5
7, 9, 4
4, 2, 2
5, 2, 7
7, 3, 6
4, 7, 1
7, 2, 2
5, 6, 4
8, 7, 9
9, 1, 3
7, 5, 8
1, 8, 4
9, 2, 3
2, 0, 9
9, 5, 7
8, 2, 4
0, 8, 12
1, 3, 7
9, 3, 2
6, 9, 6
9, 7, 8
4, 3, 2
0, 6, 8
0, 9, 10
3, 6, 3
9, 8, 2
3, 8, 3
9, 4, 2
2, 8, 1
6, 5, 9
8, 4, 2
6, 0, 9
5, 4, 7
8, 0, 7
6, 2, 5
9, 0, 5
9, 6, 9
7, 6, 4
0, 1, 6
1, 7, 4
5, 9, 7
3, 1, 8
7, 0, 6
2, 5, 7
0, 3, 6
0, 4, 13
2, 3, 2
1, 0, 5
3, 9, 3
3, 5, 3
3, 0, 8
2, 1, 2
2, 9, 3
