approaching, opponent, attackcount
3, 2, 3
6, 9, 13
2, 5, 2
3, 7, 4
5, 8, 3
9, 6, 7
5, 0, 5
2, 7, 3
4, 9, 2
6, 3, 6
7, 3, 1
1, 4, 4
4, 2, 7
1, 8, 10
5, 9, 6
8, 6, 4
2, 1, 9
6, 4, 6
0, 6, 5
7, 2, 3
5, 3, 6
3, 1, 4
6, 8, 10
7, 1, 5
3, 5, 4
3, 6, 8
8, 3, 1
9, 2, 2
4, 8, 9
1, 6, 7
3, 0, 5
9, 5, 3
5, 7, 3
1, 3, 2
3, 8, 2
4, 6, 9
7, 9, 4
1, 7, 10
2, 8, 2
8, 4, 3
0, 7, 3
2, 0, 4
3, 9, 5
4, 5, 2
8, 2, 4
5, 2, 5
1, 0, 5
8, 0, 0
2, 9, 1
0, 8, 2
6, 7, 7
4, 1, 5
2, 3, 1
4, 3, 6
6, 1, 13
1, 9, 8
2, 6, 5
8, 5, 6
7, 0, 2
4, 0, 5
4, 7, 4
2, 4, 6
9, 4, 8
9, 7, 3
6, 5, 9
9, 3, 4
1, 5, 6
9, 0, 7
0, 9, 4
5, 1, 4
7, 6, 6
8, 9, 5
1, 2, 6
3, 4, 3
0, 3, 1
5, 4, 2
0, 5, 4
7, 5, 4
7, 4, 2
9, 1, 7
7, 8, 0
0, 4, 5
8, 7, 4
6, 0, 14
6, 2, 5
0, 1, 3
0, 2, 2
8, 1, 11
9, 8, 10
5, 6, 10
