approaching, opponent, attackcount
0, 8, 3
4, 7, 9
1, 6, 2
5, 2, 9
3, 7, 6
7, 0, 6
6, 7, 4
4, 8, 2
9, 0, 3
6, 0, 3
8, 2, 10
8, 7, 6
9, 2, 5
9, 1, 4
2, 7, 9
7, 6, 3
3, 9, 6
0, 3, 5
3, 8, 3
2, 9, 8
3, 5, 4
0, 6, 2
9, 8, 2
5, 6, 3
0, 5, 1
6, 2, 10
1, 5, 6
7, 1, 2
5, 3, 9
1, 0, 1
2, 6, 4
7, 9, 5
2, 1, 3
9, 7, 4
4, 1, 3
0, 2, 5
7, 8, 3
7, 4, 7
4, 2, 12
8, 4, 10
0, 1, 4
6, 3, 1
7, 5, 4
5, 7, 11
8, 1, 2
0, 9, 4
5, 9, 4
6, 8, 1
5, 1, 2
5, 4, 12
4, 5, 2
8, 6, 4
0, 7, 8
4, 3, 7
3, 2, 5
4, 0, 1
6, 5, 1
2, 0, 4
6, 4, 8
8, 9, 3
1, 8, 3
2, 5, 1
5, 0, 7
9, 4, 8
6, 9, 8
7, 3, 2
2, 8, 2
3, 1, 0
7, 2, 5
5, 8, 7
2, 3, 3
1, 9, 4
9, 3, 4
4, 6, 3
6, 1, 1
3, 4, 14
3, 6, 1
1, 4, 10
8, 5, 3
9, 6, 2
8, 3, 6
3, 0, 2
4, 9, 4
1, 2, 10
2, 4, 16
0, 4, 10
8, 0, 4
9, 5, 5
1, 7, 13
1, 3, 2
