approaching, opponent, attackcount
8, 6, 0
1, 8, 5
3, 4, 5
9, 0, 2
9, 8, 1
9, 5, 4
9, 4, 2
3, 8, 10
8, 7, 1
3, 5, 16
7, 5, 14
9, 3, 2
1, 2, 4
3, 2, 16
6, 8, 2
3, 6, 11
4, 1, 1
2, 3, 3
4, 7, 1
8, 5, 2
6, 2, 2
7, 8, 9
4, 9, 2
6, 1, 2
0, 3, 7
7, 6, 11
4, 0, 2
1, 6, 1
6, 4, 4
0, 1, 6
6, 5, 4
7, 0, 9
3, 7, 8
0, 9, 8
5, 4, 8
7, 3, 6
4, 3, 4
2, 4, 3
5, 9, 10
3, 9, 9
2, 7, 5
1, 5, 2
3, 1, 19
2, 9, 2
2, 1, 1
8, 0, 3
0, 4, 4
6, 7, 1
4, 8, 6
9, 7, 0
4, 5, 1
5, 8, 4
8, 2, 4
0, 6, 10
5, 0, 6
5, 7, 3
7, 1, 5
6, 3, 2
7, 9, 13
8, 3, 1
2, 6, 2
1, 3, 1
8, 4, 2
9, 2, 2
0, 8, 11
2, 5, 3
2, 8, 0
8, 1, 0
4, 6, 0
6, 9, 4
5, 2, 7
1, 0, 1
5, 3, 15
1, 7, 1
7, 4, 10
6, 0, 3
5, 1, 9
9, 1, 2
0, 7, 8
2, 0, 0
1, 4, 2
4, 2, 2
0, 2, 12
8, 9, 0
1, 9, 2
9, 6, 2
5, 6, 8
7, 2, 9
0, 5, 7
3, 0, 16
