approaching, opponent, attackcount
3, 0, 3
9, 7, 1
1, 5, 0
8, 7, 1
8, 3, 3
5, 2, 10
5, 8, 6
7, 6, 1
2, 4, 18
4, 8, 3
0, 1, 16
6, 8, 3
6, 5, 5
1, 6, 1
0, 6, 23
0, 4, 12
8, 2, 2
7, 8, 8
5, 3, 5
7, 5, 11
1, 4, 2
5, 6, 1
1, 8, 1
4, 9, 2
2, 8, 12
8, 4, 1
9, 6, 2
6, 4, 3
3, 5, 3
1, 3, 2
8, 6, 3
8, 9, 0
0, 8, 16
2, 6, 17
3, 8, 1
7, 2, 7
4, 0, 2
6, 0, 5
1, 9, 1
0, 9, 13
9, 8, 3
5, 1, 5
3, 7, 2
5, 0, 3
2, 0, 8
4, 1, 1
9, 5, 2
9, 4, 1
4, 5, 3
7, 1, 3
1, 0, 2
3, 6, 3
9, 1, 0
3, 9, 2
4, 2, 2
4, 6, 2
2, 5, 17
2, 3, 19
7, 9, 1
7, 3, 1
9, 0, 1
7, 0, 4
1, 7, 2
7, 4, 4
2, 7, 11
3, 2, 2
2, 9, 10
6, 3, 4
0, 3, 17
8, 1, 3
6, 2, 3
6, 1, 4
6, 7, 6
3, 4, 0
5, 7, 0
6, 9, 3
8, 0, 1
4, 3, 4
5, 9, 3
0, 5, 9
9, 3, 4
9, 2, 2
3, 1, 2
1, 2, 5
5, 4, 1
0, 2, 11
2, 1, 12
8, 5, 1
0, 7, 14
4, 7, 1
