approaching, opponent, attackcount
3, 4, 9
3, 8, 9
0, 9, 11
9, 2, 1
5, 2, 3
4, 9, 0
4, 2, 2
4, 0, 1
7, 2, 12
4, 3, 1
7, 8, 9
2, 8, 1
9, 0, 1
8, 2, 3
1, 2, 2
3, 5, 8
7, 9, 10
6, 1, 0
7, 3, 7
6, 3, 5
5, 8, 1
0, 3, 15
0, 2, 14
6, 2, 9
8, 4, 1
7, 5, 12
7, 1, 22
9, 6, 0
0, 7, 10
6, 8, 3
1, 5, 1
3, 9, 12
6, 4, 1
9, 5, 0
2, 5, 5
9, 8, 6
7, 0, 12
5, 1, 3
8, 7, 1
4, 8, 0
5, 0, 2
2, 9, 2
6, 9, 4
8, 0, 1
1, 0, 4
1, 6, 2
5, 7, 2
0, 8, 12
3, 0, 9
1, 9, 1
0, 1, 7
8, 6, 1
6, 0, 4
4, 1, 1
0, 6, 9
3, 6, 11
5, 4, 3
1, 4, 1
6, 7, 3
9, 7, 0
2, 6, 2
4, 7, 2
8, 9, 2
1, 3, 2
7, 4, 22
0, 5, 15
9, 3, 2
3, 1, 7
2, 7, 0
6, 5, 5
3, 7, 11
8, 1, 3
9, 1, 0
2, 1, 2
8, 3, 2
7, 6, 20
5, 6, 5
1, 8, 3
0, 4, 15
3, 2, 11
5, 9, 0
5, 3, 0
9, 4, 2
8, 5, 2
4, 6, 0
2, 4, 3
1, 7, 3
2, 0, 3
2, 3, 2
4, 5, 2
