who, energy-over-distance, energy-over-time
8, 1.7421383647798743, 0.5467105263157894
2, 1.519980506822612, 0.5129934210526316
9, 1.491127098321343, 0.5113486842105263
7, 1.6141057934508816, 0.5269736842105263
4, 1.6463723997970574, 0.5337171052631579
3, 1.7033766233766234, 0.5393092105263158
6, 1.591549295774648, 0.5203947368421052
0, 1.6389316897791475, 0.5248355263157894
1, 1.6383951244286439, 0.5305921052631579
5, 1.5992003998000999, 0.5263157894736842
