self, opp, fightsavoided
7, 9, 17
0, 4, 2
7, 3, 9
8, 0, 10
3, 0, 15
1, 7, 0
2, 7, 1
8, 1, 1
5, 7, 0
9, 4, 1
4, 3, 8
4, 6, 4
2, 0, 2
6, 5, 8
8, 3, 10
9, 7, 0
0, 6, 0
5, 3, 3
8, 7, 1
0, 9, 11
9, 1, 0
3, 1, 0
5, 4, 0
5, 1, 1
7, 1, 0
6, 7, 0
4, 9, 17
9, 6, 3
3, 7, 0
3, 4, 1
0, 8, 0
8, 9, 13
1, 5, 13
1, 4, 5
3, 8, 0
3, 5, 16
4, 7, 3
6, 0, 10
6, 8, 3
1, 2, 1
4, 8, 1
2, 6, 5
3, 9, 7
9, 8, 0
1, 8, 1
2, 4, 4
0, 7, 1
2, 1, 2
6, 1, 1
7, 8, 5
0, 3, 7
8, 5, 6
2, 8, 6
8, 2, 0
9, 3, 1
5, 6, 1
0, 1, 0
6, 4, 4
5, 8, 4
9, 0, 7
1, 6, 7
4, 5, 10
3, 2, 0
7, 4, 3
1, 3, 13
6, 3, 13
2, 9, 6
1, 0, 8
0, 5, 6
9, 2, 0
8, 6, 3
7, 5, 9
8, 4, 0
9, 5, 8
4, 2, 5
3, 6, 3
5, 0, 10
2, 5, 11
6, 9, 11
6, 2, 3
1, 9, 19
0, 2, 0
5, 9, 8
4, 0, 7
7, 6, 5
5, 2, 0
7, 2, 2
7, 0, 15
2, 3, 13
4, 1, 0
