self, opp, fightsavoided
0, 6, 6
9, 4, 0
6, 4, 3
7, 5, 5
6, 7, 7
2, 3, 1
4, 8, 3
0, 7, 11
5, 4, 1
6, 9, 11
8, 9, 6
8, 5, 4
2, 0, 2
8, 2, 13
1, 5, 1
7, 8, 1
3, 6, 4
6, 0, 2
5, 6, 2
4, 0, 6
9, 0, 0
0, 5, 2
3, 2, 9
2, 6, 0
5, 1, 11
2, 7, 3
4, 3, 4
1, 9, 5
5, 9, 8
7, 1, 11
2, 5, 7
7, 2, 7
6, 1, 14
1, 3, 1
8, 4, 3
4, 1, 10
7, 3, 0
0, 8, 2
2, 9, 8
6, 8, 1
5, 0, 0
8, 1, 13
0, 9, 12
1, 2, 15
7, 0, 2
3, 7, 2
9, 6, 0
2, 8, 0
1, 4, 0
1, 6, 0
3, 4, 2
1, 0, 0
3, 1, 14
9, 7, 0
5, 3, 3
4, 9, 12
1, 8, 0
5, 7, 4
4, 5, 6
5, 8, 0
6, 3, 5
7, 9, 2
8, 6, 2
9, 1, 13
8, 7, 8
8, 3, 3
8, 0, 1
9, 2, 14
3, 8, 3
6, 2, 9
6, 5, 14
0, 4, 2
5, 2, 8
3, 0, 6
9, 3, 0
0, 2, 14
7, 6, 3
3, 5, 7
3, 9, 8
2, 1, 18
9, 8, 0
1, 7, 1
9, 5, 3
0, 3, 5
7, 4, 0
2, 4, 0
4, 2, 6
0, 1, 8
4, 6, 1
4, 7, 7
