self, opp, fightsavoided
3, 4, 5
1, 8, 11
0, 7, 0
0, 6, 8
9, 1, 6
7, 4, 11
0, 8, 10
4, 0, 9
1, 6, 6
4, 5, 0
3, 0, 9
0, 9, 6
8, 1, 2
5, 7, 1
7, 2, 5
4, 2, 1
7, 5, 3
5, 1, 6
6, 3, 1
6, 5, 1
2, 9, 13
2, 5, 1
2, 1, 2
6, 0, 9
5, 4, 7
8, 6, 10
1, 0, 7
5, 0, 8
5, 6, 10
2, 0, 2
4, 3, 0
0, 5, 0
5, 2, 0
8, 7, 0
8, 0, 4
1, 4, 10
2, 8, 16
6, 9, 4
4, 8, 3
0, 2, 0
5, 9, 11
2, 7, 5
7, 9, 6
1, 7, 1
6, 8, 4
0, 3, 0
9, 0, 6
8, 2, 2
2, 3, 5
9, 6, 2
0, 4, 14
1, 9, 6
4, 7, 0
1, 3, 4
4, 9, 2
6, 2, 1
5, 8, 22
1, 5, 2
4, 6, 3
3, 5, 4
9, 5, 0
8, 4, 5
6, 1, 1
0, 1, 1
3, 8, 8
4, 1, 3
9, 2, 3
1, 2, 4
3, 1, 3
7, 0, 11
6, 7, 0
3, 2, 5
9, 4, 5
9, 7, 0
7, 1, 6
2, 6, 10
5, 3, 4
3, 7, 3
8, 9, 5
9, 8, 13
7, 8, 2
8, 3, 0
6, 4, 12
3, 9, 7
9, 3, 1
7, 6, 10
2, 4, 9
8, 5, 0
7, 3, 4
3, 6, 8
