self, opp, fightsavoided
1, 6, 7
6, 8, 0
6, 5, 3
4, 7, 0
9, 4, 14
2, 1, 2
2, 3, 6
7, 4, 14
7, 3, 14
9, 0, 2
4, 8, 0
7, 8, 4
7, 2, 3
0, 1, 3
3, 2, 7
2, 6, 10
0, 6, 9
0, 9, 4
7, 0, 3
2, 0, 0
4, 5, 3
6, 3, 7
9, 2, 7
9, 1, 8
9, 3, 8
8, 9, 4
5, 0, 0
3, 6, 8
2, 8, 0
0, 8, 3
3, 9, 1
1, 0, 0
8, 2, 5
1, 2, 10
4, 6, 11
1, 8, 0
0, 4, 22
5, 9, 0
8, 7, 3
7, 9, 2
5, 7, 0
9, 6, 11
6, 2, 5
2, 4, 11
1, 4, 10
6, 1, 3
0, 3, 4
0, 7, 1
1, 5, 4
9, 5, 3
5, 6, 4
8, 3, 9
3, 5, 4
2, 5, 3
9, 7, 1
0, 5, 7
8, 4, 8
4, 0, 0
8, 6, 13
5, 4, 14
6, 4, 10
3, 1, 0
4, 9, 0
7, 1, 6
4, 3, 9
5, 3, 6
6, 7, 0
6, 9, 0
6, 0, 0
5, 2, 5
4, 1, 4
3, 8, 0
4, 2, 7
3, 4, 9
1, 9, 1
7, 6, 25
1, 3, 7
3, 7, 0
8, 1, 8
5, 8, 1
5, 1, 5
2, 7, 0
8, 5, 8
9, 8, 3
1, 7, 1
7, 5, 8
0, 2, 5
3, 0, 0
2, 9, 0
8, 0, 1
