self, opp, fightsavoided
0, 1, 6
3, 1, 3
9, 3, 3
7, 2, 11
3, 9, 1
0, 7, 2
5, 7, 1
5, 3, 6
9, 2, 7
1, 5, 7
9, 6, 3
4, 9, 5
3, 0, 4
7, 6, 8
0, 9, 1
4, 6, 5
6, 4, 4
8, 0, 7
5, 4, 8
4, 0, 5
6, 9, 6
2, 1, 1
1, 3, 8
3, 6, 5
8, 5, 5
1, 4, 3
2, 4, 6
9, 7, 3
2, 7, 9
0, 2, 7
7, 4, 4
1, 7, 6
3, 8, 2
2, 8, 5
2, 6, 8
5, 6, 10
8, 2, 6
5, 2, 5
2, 0, 7
6, 2, 5
8, 7, 4
7, 9, 3
1, 6, 2
6, 0, 3
2, 5, 5
6, 3, 2
4, 2, 6
6, 7, 5
5, 1, 9
9, 5, 2
2, 3, 4
8, 1, 6
6, 5, 2
7, 3, 11
4, 7, 6
0, 5, 1
4, 1, 1
6, 8, 12
0, 6, 4
1, 2, 13
5, 9, 3
8, 4, 6
7, 0, 4
0, 8, 3
0, 3, 2
4, 8, 5
4, 3, 7
7, 8, 3
3, 5, 4
3, 7, 7
8, 3, 6
0, 4, 9
1, 8, 4
6, 1, 8
9, 8, 4
9, 4, 3
9, 1, 2
1, 0, 4
8, 6, 8
5, 0, 6
3, 2, 2
1, 9, 3
2, 9, 9
7, 1, 1
9, 0, 5
5, 8, 11
8, 9, 3
4, 5, 6
3, 4, 1
7, 5, 3
