who, energy-over-distance, energy-over-time
3, 2.655386488131467, 0.7233478131113837
1, 2.6359447004608296, 0.7207613489405444
9, 2.6305848165637484, 0.720429750969924
0, 2.631445170660857, 0.7209271479258547
6, 2.6470015813161414, 0.7215903438670955
5, 2.638052452646916, 0.7204629107669861
2, 2.6374119932022335, 0.7204629107669861
8, 2.6164234896901, 0.7195012766521869
7, 2.639485499332605, 0.7212919056935372
4, 2.640835661362808, 0.7209603077229167
