winner, loser, victorycount
6, 3, 0
8, 6, 12
7, 5, 0
3, 1, 5
2, 8, 8
8, 1, 12
4, 8, 2
4, 6, 10
2, 3, 3
5, 7, 27
7, 9, 0
5, 2, 11
5, 9, 8
4, 1, 4
3, 8, 10
3, 6, 8
8, 4, 1
7, 4, 0
6, 9, 0
5, 6, 11
7, 1, 0
6, 5, 0
8, 2, 0
6, 8, 0
0, 8, 0
9, 3, 10
3, 7, 22
5, 4, 5
4, 5, 0
5, 8, 6
2, 5, 0
0, 2, 0
3, 0, 10
5, 0, 11
2, 9, 0
1, 7, 8
7, 8, 0
1, 2, 0
1, 6, 0
8, 3, 0
1, 0, 0
9, 5, 3
0, 4, 0
0, 5, 0
2, 7, 15
0, 9, 0
5, 1, 10
0, 3, 0
8, 5, 0
4, 9, 0
1, 3, 0
5, 3, 4
2, 0, 8
7, 6, 0
8, 0, 5
0, 6, 6
1, 9, 0
4, 0, 9
4, 2, 0
4, 3, 0
6, 0, 3
2, 6, 8
6, 7, 6
4, 7, 14
1, 4, 0
9, 2, 10
9, 6, 5
9, 1, 14
1, 5, 0
2, 4, 12
3, 5, 0
9, 4, 13
9, 0, 16
9, 7, 14
9, 8, 10
8, 9, 0
0, 1, 9
3, 2, 4
7, 0, 0
6, 1, 7
3, 9, 0
7, 2, 0
3, 4, 14
8, 7, 7
2, 1, 13
6, 2, 0
6, 4, 0
0, 7, 7
1, 8, 0
7, 3, 0
