winner, loser, victorycount
0, 9, 3
5, 9, 0
3, 8, 13
5, 8, 0
9, 7, 7
1, 4, 8
1, 6, 0
0, 1, 7
4, 5, 11
2, 0, 11
8, 1, 4
8, 2, 0
7, 1, 5
7, 6, 0
5, 6, 0
0, 4, 9
6, 2, 0
6, 0, 0
0, 2, 0
0, 7, 6
1, 0, 0
9, 6, 9
4, 7, 0
9, 1, 8
7, 9, 0
6, 8, 7
7, 0, 0
3, 9, 3
9, 0, 4
9, 5, 7
8, 7, 8
4, 8, 0
7, 4, 13
3, 4, 11
1, 5, 12
7, 2, 0
8, 9, 0
3, 2, 0
8, 4, 10
2, 3, 5
1, 2, 0
6, 4, 15
3, 0, 6
3, 1, 11
6, 3, 0
8, 0, 0
5, 1, 0
0, 5, 15
4, 6, 0
5, 3, 0
9, 8, 4
2, 4, 14
4, 1, 0
2, 7, 7
4, 2, 0
1, 3, 0
7, 5, 14
2, 8, 12
1, 8, 0
2, 6, 14
6, 9, 0
9, 3, 3
4, 9, 0
5, 2, 0
6, 1, 12
6, 5, 11
2, 1, 7
5, 0, 0
8, 3, 0
4, 0, 0
0, 3, 3
3, 5, 12
0, 8, 11
6, 7, 15
8, 6, 4
9, 4, 13
7, 8, 0
3, 7, 10
3, 6, 10
2, 5, 13
1, 7, 9
5, 4, 4
7, 3, 0
1, 9, 0
2, 9, 5
8, 5, 6
9, 2, 0
5, 7, 0
0, 6, 9
4, 3, 0
