approaching, opponent, attackcount
4, 0, 4
6, 2, 5
1, 7, 3
1, 6, 9
0, 1, 4
1, 3, 8
3, 2, 5
0, 6, 6
0, 7, 4
4, 2, 2
0, 2, 4
2, 1, 6
2, 7, 6
1, 8, 8
5, 6, 3
7, 2, 3
3, 1, 3
5, 8, 3
3, 7, 3
6, 3, 10
9, 2, 5
5, 2, 7
5, 0, 7
5, 3, 15
7, 4, 2
8, 7, 3
4, 5, 1
2, 8, 12
1, 0, 5
2, 9, 6
2, 3, 15
9, 1, 1
0, 5, 6
6, 7, 7
3, 5, 3
2, 0, 7
2, 6, 6
5, 9, 8
7, 0, 9
6, 9, 5
4, 7, 3
3, 8, 3
3, 6, 5
5, 1, 5
6, 8, 10
1, 5, 3
7, 6, 8
4, 6, 7
8, 1, 2
0, 8, 2
4, 1, 1
8, 5, 5
3, 4, 5
9, 4, 2
8, 0, 0
3, 0, 1
0, 3, 4
8, 9, 2
9, 8, 10
2, 5, 3
8, 3, 1
9, 0, 7
8, 4, 1
0, 9, 4
8, 6, 8
6, 1, 8
7, 1, 4
4, 8, 3
4, 3, 5
6, 0, 8
9, 7, 1
7, 8, 5
5, 4, 5
7, 5, 5
4, 9, 1
9, 5, 4
9, 3, 5
1, 4, 6
0, 4, 4
1, 9, 7
5, 7, 2
3, 9, 6
7, 9, 5
8, 2, 4
1, 2, 3
7, 3, 6
2, 4, 10
6, 5, 5
6, 4, 5
9, 6, 2
