approaching, opponent, attackcount
8, 5, 3
2, 5, 4
1, 7, 4
8, 1, 1
4, 6, 2
0, 7, 4
7, 8, 8
5, 4, 2
8, 0, 6
4, 1, 3
7, 0, 4
5, 9, 8
2, 1, 4
0, 6, 5
3, 1, 3
8, 6, 5
6, 5, 1
6, 4, 2
8, 7, 1
0, 4, 3
7, 1, 7
3, 5, 8
8, 9, 4
0, 2, 0
3, 0, 11
1, 6, 2
3, 7, 7
4, 5, 4
5, 6, 11
2, 9, 7
3, 8, 11
1, 2, 2
5, 0, 3
9, 8, 4
2, 0, 0
5, 8, 2
6, 9, 3
9, 0, 8
0, 8, 5
6, 7, 2
1, 0, 3
5, 7, 2
0, 5, 3
1, 4, 1
5, 1, 6
6, 0, 1
3, 4, 5
3, 9, 19
1, 8, 2
7, 5, 4
2, 7, 4
5, 2, 1
2, 6, 2
9, 6, 4
5, 3, 10
6, 3, 8
9, 4, 5
3, 2, 10
9, 1, 11
8, 4, 0
1, 5, 8
4, 3, 4
9, 2, 4
0, 1, 3
9, 7, 13
7, 2, 7
6, 1, 2
9, 3, 18
4, 0, 1
7, 4, 6
2, 3, 8
6, 2, 2
4, 7, 5
0, 3, 7
2, 4, 2
8, 3, 3
4, 8, 3
4, 9, 7
1, 3, 3
1, 9, 10
4, 2, 2
9, 5, 12
8, 2, 3
7, 6, 2
7, 3, 10
6, 8, 2
3, 6, 12
0, 9, 6
7, 9, 8
2, 8, 2
