approaching, opponent, attackcount
5, 2, 17
8, 5, 9
6, 2, 2
3, 7, 3
4, 6, 0
0, 9, 5
5, 6, 3
0, 1, 2
7, 6, 5
6, 0, 0
3, 4, 3
4, 7, 4
9, 4, 6
3, 6, 4
6, 4, 2
5, 0, 2
7, 1, 1
6, 8, 4
0, 6, 0
1, 3, 1
4, 9, 5
0, 7, 2
2, 8, 5
5, 9, 11
5, 8, 8
8, 6, 6
3, 8, 0
1, 8, 3
9, 3, 10
1, 6, 3
4, 3, 2
2, 6, 4
2, 7, 8
2, 4, 3
1, 0, 2
9, 7, 4
6, 1, 8
4, 0, 2
8, 9, 10
4, 5, 6
8, 7, 2
7, 0, 1
2, 9, 11
4, 1, 5
5, 3, 14
9, 8, 13
2, 3, 4
0, 2, 5
1, 9, 7
9, 5, 19
8, 2, 4
8, 4, 4
0, 3, 5
3, 0, 5
8, 3, 3
9, 1, 6
6, 5, 4
7, 9, 10
0, 8, 0
0, 4, 2
5, 7, 8
1, 2, 0
0, 5, 5
7, 2, 1
2, 5, 14
7, 5, 7
3, 1, 4
7, 8, 2
1, 7, 4
7, 3, 2
3, 9, 8
6, 7, 4
8, 1, 2
2, 1, 5
5, 4, 8
1, 5, 3
3, 5, 9
7, 4, 1
9, 0, 11
9, 6, 7
4, 8, 4
6, 9, 8
4, 2, 2
8, 0, 3
9, 2, 7
2, 0, 4
3, 2, 4
5, 1, 9
6, 3, 2
1, 4, 4
