approaching, opponent, attackcount
2, 8, 3
1, 6, 16
9, 4, 3
3, 5, 3
6, 3, 6
7, 8, 15
0, 1, 5
2, 1, 6
7, 3, 6
5, 8, 2
5, 7, 5
1, 2, 3
9, 8, 2
9, 6, 6
6, 1, 17
3, 1, 7
1, 5, 13
2, 0, 3
6, 4, 7
2, 5, 0
8, 9, 2
8, 5, 1
2, 6, 5
8, 3, 3
8, 4, 5
6, 7, 11
3, 6, 7
4, 6, 3
6, 2, 3
4, 7, 6
0, 2, 3
1, 7, 9
3, 0, 2
5, 0, 0
3, 2, 6
6, 9, 5
8, 2, 0
5, 1, 3
1, 9, 4
4, 8, 5
5, 3, 4
6, 0, 6
9, 1, 4
8, 7, 7
8, 0, 3
3, 7, 4
0, 5, 2
7, 5, 9
6, 5, 7
7, 9, 13
4, 9, 2
2, 4, 6
2, 3, 7
9, 3, 3
0, 4, 3
2, 9, 4
7, 4, 8
7, 1, 11
7, 2, 6
1, 4, 8
4, 1, 4
0, 3, 0
5, 6, 5
0, 7, 4
1, 0, 6
3, 8, 2
5, 9, 3
5, 4, 4
8, 1, 3
7, 0, 5
1, 3, 8
4, 0, 1
3, 9, 3
7, 6, 7
9, 0, 0
9, 5, 3
1, 8, 6
8, 6, 5
5, 2, 3
9, 2, 2
4, 5, 4
4, 2, 4
0, 8, 3
6, 8, 9
3, 4, 4
4, 3, 3
9, 7, 5
0, 6, 8
2, 7, 5
0, 9, 3
