"","0","1","2","3","4","5","6","7","8","9"
"0",0,4,4,8,4,9,2,5,4,5
"1",5,0,4,5,7,8,2,5,7,8
"2",6,6,0,6,4,5,6,10,3,6
"3",4,4,5,0,2,4,3,14,8,6
"4",2,4,2,4,0,6,3,9,2,6
"5",7,2,7,8,7,0,12,4,3,4
"6",3,3,2,2,10,5,0,5,3,3
"7",2,2,1,1,6,1,3,0,2,2
"8",6,5,4,9,6,6,12,6,0,11
"9",4,2,0,4,5,1,11,9,3,0
