"","0","1","2","3","4","5","6","7","8","9"
"0",0,3,0,3,1,3,2,4,4,0
"1",4,0,4,7,4,5,4,3,1,6
"2",5,9,0,7,1,6,3,2,3,6
"3",5,6,8,0,14,4,11,12,7,7
"4",4,6,1,3,0,4,2,7,4,4
"5",3,2,1,2,4,0,1,4,5,1
"6",1,5,3,2,3,6,0,3,8,3
"7",6,5,2,9,12,12,16,0,9,9
"8",4,5,3,9,4,3,7,7,0,4
"9",5,5,12,8,5,8,7,6,2,0
