"","0","1","2","3","4","5","6","7","8","9"
"0",0,10,7,4,4,2,4,5,10,6
"1",11,0,8,13,10,9,4,7,6,6
"2",2,4,0,5,5,3,4,3,3,4
"3",4,6,2,0,6,5,10,6,9,3
"4",1,0,1,0,0,0,0,2,1,2
"5",5,3,5,2,6,0,5,2,3,2
"6",12,9,9,8,8,4,0,5,10,14
"7",3,6,2,1,2,3,6,0,3,4
"8",11,3,9,5,6,11,7,7,0,11
"9",0,1,0,2,4,5,3,4,2,0
