winner, loser, victorycount
9, 7, 7
9, 3, 2
5, 3, 2
3, 5, 8
6, 4, 3
5, 0, 11
8, 1, 2
5, 1, 4
6, 7, 4
8, 9, 5
5, 8, 9
3, 1, 4
0, 7, 4
8, 5, 6
4, 3, 2
1, 4, 3
2, 5, 3
1, 7, 2
4, 5, 7
2, 8, 6
7, 0, 6
7, 6, 2
1, 2, 5
4, 6, 2
0, 9, 9
3, 0, 9
1, 8, 13
8, 7, 4
2, 0, 9
2, 6, 3
4, 7, 5
4, 0, 8
0, 3, 0
0, 4, 1
7, 8, 9
3, 8, 5
3, 7, 4
7, 3, 0
5, 6, 2
4, 8, 9
4, 2, 5
7, 5, 4
4, 9, 9
6, 0, 10
2, 3, 2
7, 4, 0
8, 4, 2
5, 7, 5
3, 2, 2
8, 3, 2
2, 4, 6
7, 2, 7
3, 9, 5
1, 9, 8
6, 5, 3
2, 9, 15
9, 8, 8
6, 8, 8
2, 7, 6
8, 0, 7
5, 4, 5
9, 2, 1
5, 2, 1
6, 2, 4
8, 2, 7
0, 1, 6
9, 5, 3
5, 9, 10
0, 2, 2
3, 4, 7
9, 0, 7
2, 1, 5
3, 6, 3
9, 6, 2
1, 6, 0
6, 1, 6
0, 6, 3
4, 1, 9
8, 6, 3
7, 1, 3
0, 8, 5
1, 3, 2
1, 0, 11
1, 5, 3
6, 9, 4
7, 9, 9
6, 3, 0
9, 1, 7
9, 4, 3
0, 5, 6
