winner, loser, victorycount
4, 7, 3
7, 2, 2
6, 8, 6
1, 9, 7
2, 4, 2
8, 2, 1
6, 4, 7
2, 8, 3
6, 0, 6
2, 7, 2
0, 2, 0
0, 6, 2
8, 0, 5
2, 9, 3
1, 3, 1
5, 3, 5
3, 2, 0
8, 9, 6
5, 9, 6
6, 5, 20
7, 6, 4
0, 8, 2
4, 0, 7
4, 1, 4
9, 0, 5
5, 7, 3
9, 3, 5
2, 1, 4
9, 2, 3
7, 1, 7
3, 0, 4
1, 8, 1
3, 9, 2
6, 3, 2
8, 7, 2
4, 9, 3
7, 9, 5
9, 5, 17
3, 5, 20
5, 8, 0
2, 5, 16
7, 4, 5
1, 0, 4
8, 4, 2
6, 9, 4
3, 6, 6
9, 7, 6
5, 2, 3
4, 8, 3
4, 2, 2
7, 3, 1
3, 8, 8
4, 5, 16
5, 4, 1
0, 9, 0
5, 1, 5
8, 1, 5
1, 5, 8
2, 3, 7
8, 3, 2
7, 8, 2
0, 5, 22
0, 4, 1
6, 7, 2
3, 4, 3
6, 2, 5
7, 0, 6
8, 5, 18
2, 6, 5
1, 6, 2
9, 1, 9
7, 5, 19
1, 7, 2
2, 0, 6
0, 7, 2
6, 1, 4
3, 7, 5
9, 4, 0
0, 1, 3
0, 3, 3
4, 3, 6
5, 0, 5
8, 6, 3
4, 6, 4
9, 8, 6
9, 6, 3
1, 4, 4
5, 6, 4
1, 2, 1
3, 1, 4
