self, opp, fightsavoided
0, 7, 3
6, 2, 6
7, 1, 0
2, 7, 0
3, 8, 7
0, 9, 4
4, 5, 3
1, 6, 6
7, 9, 0
5, 7, 2
2, 4, 10
8, 2, 8
6, 4, 1
1, 7, 3
8, 9, 4
2, 3, 8
7, 6, 2
2, 0, 3
5, 6, 9
3, 9, 1
1, 4, 8
9, 4, 2
8, 7, 2
9, 1, 0
7, 8, 2
0, 6, 6
9, 3, 8
3, 1, 0
2, 5, 5
2, 6, 10
1, 8, 7
6, 7, 4
4, 0, 10
9, 8, 8
5, 9, 5
5, 8, 2
2, 8, 4
6, 1, 0
8, 4, 3
3, 5, 2
7, 2, 3
1, 0, 18
2, 9, 1
8, 5, 2
4, 9, 2
1, 2, 6
2, 1, 0
0, 5, 8
4, 3, 5
0, 4, 7
4, 8, 7
7, 3, 2
1, 3, 3
6, 3, 13
5, 4, 6
7, 4, 3
3, 7, 1
9, 0, 12
6, 8, 8
8, 0, 5
5, 3, 11
4, 6, 9
8, 3, 13
5, 2, 6
6, 9, 1
3, 4, 9
9, 6, 13
7, 5, 1
8, 1, 0
6, 0, 7
7, 0, 9
5, 0, 10
3, 2, 5
0, 8, 8
3, 6, 8
9, 7, 2
0, 2, 2
5, 1, 0
0, 3, 12
4, 7, 2
4, 1, 0
1, 5, 2
8, 6, 14
9, 5, 2
1, 9, 1
0, 1, 0
9, 2, 3
6, 5, 11
4, 2, 4
3, 0, 5
