self, opp, fightsavoided
5, 1, 1
9, 5, 0
1, 7, 10
5, 3, 7
8, 9, 7
6, 2, 13
7, 2, 16
3, 4, 6
3, 1, 2
9, 7, 5
2, 9, 4
1, 0, 0
6, 0, 0
6, 4, 6
2, 6, 2
3, 5, 0
4, 0, 0
0, 7, 12
7, 6, 2
5, 4, 10
9, 2, 9
0, 4, 11
8, 5, 0
1, 2, 30
4, 9, 4
8, 3, 8
1, 3, 6
5, 6, 0
6, 5, 0
6, 8, 0
3, 2, 6
2, 0, 0
6, 7, 10
9, 6, 4
9, 1, 5
1, 8, 0
6, 3, 8
7, 0, 0
4, 2, 25
8, 0, 0
4, 6, 2
1, 4, 13
6, 1, 2
2, 5, 0
7, 1, 5
1, 9, 0
0, 9, 6
7, 3, 2
0, 8, 0
3, 0, 0
0, 5, 0
9, 8, 0
5, 8, 0
5, 7, 9
5, 0, 0
0, 1, 1
6, 9, 10
3, 6, 2
7, 8, 0
5, 2, 11
2, 1, 5
8, 4, 9
0, 2, 13
1, 6, 3
9, 3, 5
3, 8, 0
3, 9, 13
9, 4, 5
8, 7, 8
9, 0, 0
0, 6, 3
5, 9, 5
8, 2, 21
4, 7, 8
7, 5, 0
2, 7, 10
4, 8, 0
4, 1, 4
2, 4, 5
2, 3, 6
1, 5, 0
8, 1, 3
2, 8, 0
7, 9, 5
8, 6, 2
3, 7, 4
7, 4, 17
4, 5, 0
0, 3, 2
4, 3, 3
