self, opp, fightsavoided
8, 0, 3
5, 4, 6
8, 5, 4
1, 4, 8
0, 2, 4
2, 6, 9
6, 1, 6
3, 9, 8
1, 9, 3
4, 8, 5
3, 5, 2
2, 3, 2
0, 1, 10
2, 4, 4
1, 7, 5
3, 8, 7
2, 1, 9
5, 8, 3
4, 0, 4
4, 1, 8
2, 5, 2
1, 0, 4
9, 2, 10
4, 7, 6
3, 6, 14
7, 9, 2
2, 7, 0
6, 5, 2
1, 2, 10
6, 9, 9
8, 3, 0
1, 3, 3
9, 3, 1
6, 7, 3
8, 2, 4
7, 3, 3
7, 4, 2
0, 3, 0
5, 3, 0
7, 6, 2
5, 1, 4
1, 6, 3
4, 2, 4
9, 5, 5
9, 1, 9
8, 9, 2
3, 7, 4
5, 6, 9
5, 0, 1
5, 9, 2
8, 6, 4
6, 8, 2
7, 0, 2
5, 2, 6
4, 5, 1
9, 4, 6
7, 8, 7
8, 1, 9
2, 0, 1
3, 0, 3
0, 7, 3
6, 4, 9
8, 4, 4
9, 8, 10
4, 9, 8
6, 3, 2
8, 7, 3
0, 9, 7
6, 0, 5
2, 9, 8
0, 4, 4
4, 3, 4
9, 7, 4
7, 1, 14
1, 5, 1
4, 6, 10
0, 6, 10
5, 7, 6
7, 5, 1
6, 2, 7
3, 2, 4
9, 0, 7
2, 8, 7
1, 8, 13
3, 4, 2
3, 1, 9
0, 5, 2
9, 6, 2
0, 8, 8
7, 2, 5
