self, opp, fightsavoided
9, 0, 12
1, 4, 6
4, 0, 5
1, 6, 10
7, 2, 0
7, 9, 4
4, 1, 17
6, 5, 0
2, 6, 6
3, 4, 16
0, 4, 7
7, 3, 10
9, 7, 2
4, 9, 0
0, 5, 0
6, 1, 25
6, 9, 5
7, 0, 3
0, 7, 9
8, 9, 4
5, 7, 5
7, 5, 0
3, 9, 1
4, 7, 5
5, 0, 2
0, 6, 1
5, 2, 0
0, 1, 10
2, 8, 4
1, 7, 2
0, 2, 0
6, 3, 7
4, 5, 0
0, 8, 1
8, 7, 4
5, 8, 5
6, 8, 8
6, 7, 2
6, 0, 5
1, 0, 1
7, 1, 6
3, 2, 0
4, 6, 8
5, 1, 19
2, 7, 2
8, 2, 0
8, 0, 6
0, 9, 1
8, 4, 8
9, 5, 0
4, 2, 0
4, 8, 5
2, 9, 5
7, 8, 2
8, 1, 12
9, 4, 4
8, 3, 12
7, 4, 6
3, 6, 8
3, 8, 4
9, 1, 11
1, 2, 0
9, 8, 6
3, 0, 4
2, 4, 13
3, 7, 5
8, 5, 0
2, 3, 4
9, 6, 6
3, 5, 0
0, 3, 9
1, 3, 6
9, 2, 0
3, 1, 10
8, 6, 11
7, 6, 5
6, 2, 0
2, 0, 3
1, 8, 3
5, 6, 0
6, 4, 7
2, 1, 14
5, 9, 3
9, 3, 6
5, 4, 7
2, 5, 0
1, 5, 0
1, 9, 0
4, 3, 2
5, 3, 3
