self, opp, fightsavoided
6, 3, 8
2, 0, 5
8, 0, 1
9, 1, 10
6, 5, 11
4, 8, 3
1, 7, 3
4, 6, 0
6, 7, 3
8, 2, 0
9, 5, 11
3, 1, 8
8, 7, 5
9, 2, 0
8, 6, 0
3, 7, 2
1, 0, 5
0, 7, 3
5, 1, 21
0, 2, 0
7, 9, 8
2, 3, 8
5, 7, 1
3, 6, 0
0, 8, 1
8, 4, 0
1, 6, 0
0, 4, 1
7, 2, 0
0, 3, 11
6, 4, 2
3, 4, 2
2, 1, 9
7, 0, 5
5, 8, 4
9, 6, 0
5, 6, 0
8, 1, 14
3, 8, 7
7, 3, 10
4, 2, 0
8, 5, 9
5, 4, 8
9, 8, 2
5, 9, 6
2, 9, 6
7, 4, 3
9, 0, 7
4, 0, 1
2, 8, 1
6, 1, 11
4, 5, 15
9, 4, 2
2, 5, 10
6, 9, 3
3, 0, 9
2, 7, 3
1, 3, 6
8, 3, 14
7, 1, 15
5, 2, 0
0, 9, 5
3, 9, 9
4, 3, 8
9, 7, 3
4, 1, 9
1, 5, 13
0, 1, 13
5, 3, 10
4, 7, 2
5, 0, 6
3, 5, 7
7, 5, 9
3, 2, 0
9, 3, 8
6, 8, 4
0, 5, 7
7, 6, 0
2, 4, 1
1, 8, 3
1, 9, 2
4, 9, 6
0, 6, 0
7, 8, 3
1, 2, 0
1, 4, 2
2, 6, 0
6, 0, 3
8, 9, 4
6, 2, 0
