winner, loser, victorycount
4, 3, 0
3, 7, 17
9, 2, 0
7, 1, 0
4, 8, 0
7, 0, 2
9, 7, 16
7, 3, 0
0, 4, 0
1, 3, 3
4, 1, 2
8, 9, 1
2, 8, 5
1, 0, 14
6, 0, 5
4, 5, 2
3, 9, 0
8, 3, 0
6, 1, 0
0, 9, 0
3, 2, 4
8, 2, 3
2, 0, 18
7, 4, 2
5, 1, 1
7, 5, 1
9, 8, 1
3, 4, 4
5, 4, 17
1, 2, 1
4, 7, 11
1, 6, 11
6, 2, 1
1, 9, 0
7, 9, 0
1, 5, 0
4, 6, 16
9, 5, 4
3, 1, 2
1, 8, 2
3, 6, 14
7, 2, 0
5, 8, 0
9, 4, 7
3, 0, 13
4, 0, 11
8, 4, 9
9, 3, 1
1, 4, 7
2, 9, 0
8, 0, 9
8, 7, 13
0, 3, 1
9, 6, 19
6, 4, 0
9, 0, 12
0, 2, 0
6, 8, 0
5, 0, 16
0, 7, 1
5, 7, 15
5, 2, 0
2, 3, 3
1, 7, 12
5, 6, 15
7, 6, 2
2, 7, 22
6, 3, 0
2, 4, 19
6, 7, 4
6, 5, 0
5, 9, 1
4, 2, 1
9, 1, 2
8, 1, 1
4, 9, 2
0, 6, 2
2, 1, 2
3, 8, 1
0, 8, 1
0, 5, 0
8, 6, 21
5, 3, 2
0, 1, 0
7, 8, 0
3, 5, 2
6, 9, 0
2, 5, 2
2, 6, 18
8, 5, 1
