winner, loser, victorycount
2, 6, 0
0, 8, 2
2, 4, 5
6, 4, 12
8, 3, 21
5, 8, 0
5, 3, 7
5, 0, 5
1, 7, 2
3, 1, 2
9, 5, 20
7, 4, 7
1, 3, 15
8, 9, 1
4, 8, 1
8, 6, 1
8, 4, 7
5, 1, 5
6, 5, 9
0, 4, 13
2, 7, 3
5, 2, 1
0, 5, 18
4, 7, 1
9, 2, 0
5, 4, 9
4, 2, 1
1, 5, 19
4, 6, 2
9, 3, 14
3, 2, 1
7, 3, 18
7, 8, 6
6, 3, 15
5, 9, 1
6, 0, 3
7, 0, 4
1, 8, 2
7, 5, 10
2, 8, 4
9, 6, 2
7, 2, 0
2, 0, 10
8, 0, 6
4, 1, 4
0, 9, 2
9, 1, 7
3, 6, 0
9, 7, 3
9, 4, 13
4, 5, 3
0, 3, 13
6, 2, 2
6, 8, 2
9, 0, 3
0, 6, 2
2, 1, 2
0, 7, 2
7, 6, 2
3, 4, 0
1, 0, 2
8, 5, 13
5, 7, 1
0, 1, 5
8, 7, 4
1, 2, 2
3, 5, 1
1, 4, 5
3, 7, 0
9, 8, 3
1, 6, 4
2, 9, 0
6, 9, 2
3, 9, 0
6, 7, 0
7, 9, 2
8, 2, 1
4, 0, 4
4, 3, 7
4, 9, 1
5, 6, 1
2, 5, 11
7, 1, 3
0, 2, 0
1, 9, 2
3, 0, 1
2, 3, 14
6, 1, 7
8, 1, 7
3, 8, 2
