winner, loser, victorycount
8, 6, 0
0, 2, 3
3, 9, 2
3, 5, 1
8, 4, 5
0, 1, 2
1, 3, 5
6, 4, 19
2, 4, 6
3, 1, 1
3, 6, 1
1, 9, 7
7, 8, 5
3, 7, 2
3, 8, 11
5, 3, 2
9, 1, 1
7, 1, 6
6, 0, 16
2, 9, 4
0, 7, 0
1, 2, 14
5, 1, 0
1, 4, 11
9, 2, 15
4, 2, 5
2, 6, 1
6, 3, 4
3, 0, 14
7, 9, 6
2, 1, 0
7, 5, 1
8, 3, 1
3, 2, 16
7, 2, 17
9, 8, 6
2, 7, 0
9, 7, 1
5, 4, 7
9, 6, 1
8, 2, 7
4, 3, 1
1, 6, 0
1, 5, 1
8, 0, 21
0, 4, 6
5, 6, 1
6, 2, 13
4, 1, 1
5, 9, 12
2, 0, 2
8, 1, 0
6, 9, 6
7, 4, 9
1, 7, 3
0, 9, 0
9, 4, 8
4, 0, 11
8, 5, 1
6, 5, 0
4, 8, 4
5, 8, 5
8, 9, 1
6, 1, 4
4, 9, 1
9, 3, 1
7, 3, 0
2, 3, 2
2, 5, 0
8, 7, 3
0, 3, 0
5, 2, 17
5, 7, 2
4, 5, 1
1, 0, 13
7, 6, 1
2, 8, 0
5, 0, 20
0, 8, 3
4, 7, 0
6, 8, 8
3, 4, 8
9, 5, 0
6, 7, 1
9, 0, 11
1, 8, 9
0, 5, 0
4, 6, 3
7, 0, 10
0, 6, 0
