winner, loser, victorycount
1, 6, 0
7, 5, 1
6, 1, 26
0, 3, 16
1, 0, 1
2, 7, 1
4, 7, 1
0, 1, 15
1, 2, 0
8, 1, 22
8, 3, 14
5, 4, 1
2, 8, 3
9, 3, 2
8, 5, 2
4, 2, 4
0, 5, 1
3, 5, 0
6, 5, 2
8, 9, 14
0, 8, 1
3, 0, 0
5, 2, 1
5, 1, 18
7, 0, 1
2, 4, 1
1, 9, 1
2, 3, 16
3, 9, 0
4, 6, 1
4, 3, 18
3, 6, 0
2, 5, 5
3, 2, 2
7, 8, 2
7, 1, 15
9, 2, 0
9, 4, 0
3, 4, 0
0, 2, 1
8, 2, 3
0, 6, 2
5, 0, 1
5, 7, 1
6, 7, 2
5, 6, 1
2, 0, 2
1, 4, 1
6, 4, 1
0, 4, 6
4, 5, 3
4, 1, 15
4, 0, 0
6, 9, 28
1, 5, 1
7, 2, 2
7, 6, 0
6, 2, 1
5, 3, 20
1, 7, 0
8, 0, 3
7, 3, 11
3, 1, 0
8, 7, 0
0, 9, 16
8, 6, 1
9, 1, 3
2, 9, 19
7, 4, 2
4, 9, 12
6, 3, 17
5, 8, 3
9, 5, 0
9, 0, 0
1, 8, 0
2, 1, 16
2, 6, 0
9, 7, 2
8, 4, 2
6, 8, 3
9, 8, 0
4, 8, 2
5, 9, 16
1, 3, 1
9, 6, 0
3, 7, 0
3, 8, 1
0, 7, 1
7, 9, 18
6, 0, 2
