winner, loser, victorycount
9, 5, 2
8, 3, 2
7, 9, 0
5, 0, 1
2, 9, 0
7, 6, 0
6, 2, 17
2, 4, 2
7, 1, 1
5, 7, 13
2, 3, 0
8, 4, 0
4, 5, 2
4, 2, 19
9, 0, 1
1, 9, 1
1, 6, 1
0, 4, 2
0, 5, 0
6, 5, 1
1, 4, 4
0, 9, 1
4, 3, 0
8, 9, 0
5, 2, 17
7, 3, 1
2, 5, 2
3, 1, 1
8, 0, 0
7, 0, 0
2, 1, 0
9, 1, 0
8, 6, 2
9, 7, 26
4, 8, 16
2, 6, 0
5, 3, 4
3, 6, 3
3, 4, 2
5, 1, 0
5, 9, 1
1, 7, 19
3, 5, 6
0, 6, 1
3, 7, 19
4, 7, 16
8, 2, 0
1, 3, 0
1, 5, 4
3, 0, 2
6, 7, 15
9, 2, 13
4, 1, 2
4, 6, 3
6, 3, 2
6, 8, 17
8, 5, 1
9, 3, 0
7, 5, 0
9, 8, 15
0, 8, 19
8, 7, 1
2, 8, 0
9, 4, 3
6, 1, 2
6, 4, 1
7, 2, 1
7, 4, 0
3, 2, 15
1, 8, 24
0, 3, 3
4, 9, 1
0, 1, 2
3, 9, 3
3, 8, 17
5, 6, 2
5, 4, 0
9, 6, 6
0, 7, 19
2, 0, 1
1, 0, 1
6, 9, 2
1, 2, 10
2, 7, 1
4, 0, 2
0, 2, 20
5, 8, 12
7, 8, 1
8, 1, 1
6, 0, 0
