winner, loser, victorycount
9, 7, 10
9, 6, 16
4, 0, 2
8, 6, 12
0, 2, 2
0, 7, 10
4, 3, 0
2, 6, 19
4, 1, 2
8, 2, 0
1, 7, 17
3, 6, 24
7, 3, 1
6, 4, 3
3, 1, 1
4, 8, 1
4, 9, 2
7, 6, 6
5, 7, 3
5, 0, 0
6, 8, 1
3, 4, 8
8, 0, 1
5, 4, 0
9, 5, 18
9, 1, 0
7, 4, 0
2, 4, 6
5, 8, 0
0, 3, 2
6, 3, 0
5, 2, 0
1, 3, 1
9, 2, 3
0, 6, 20
2, 7, 17
3, 9, 1
6, 7, 2
1, 9, 2
1, 2, 2
7, 8, 0
2, 8, 1
1, 4, 12
9, 8, 1
6, 9, 0
0, 4, 8
3, 5, 10
0, 5, 16
3, 8, 1
7, 5, 3
2, 9, 2
1, 8, 3
3, 0, 0
8, 1, 3
2, 1, 2
2, 3, 4
5, 3, 0
4, 5, 11
4, 6, 12
8, 4, 7
5, 1, 0
1, 5, 30
9, 4, 11
9, 0, 1
8, 3, 5
0, 8, 1
7, 1, 0
4, 2, 1
1, 0, 1
9, 3, 0
2, 0, 1
0, 9, 0
7, 9, 1
6, 0, 0
8, 9, 0
8, 5, 15
6, 5, 2
8, 7, 11
4, 7, 11
6, 2, 0
1, 6, 19
3, 7, 13
5, 9, 0
3, 2, 0
5, 6, 2
2, 5, 13
7, 2, 0
7, 0, 0
0, 1, 1
6, 1, 0
